Date,AABA_Close,AABA_Volume,AAPL_Close,AAPL_Volume,AMZN_Close,AMZN_Volume,AXP_Close,AXP_Volume,BA_Close,BA_Volume,CAT_Close,CAT_Volume,CSCO_Close,CSCO_Volume,GE_Close,GE_Volume,GOOGL_Close,GOOGL_Volume,IBM_Close,IBM_Volume,MSFT_Close,MSFT_Volume,XOM_Close,XOM_Volume
02/06/2016,37.15,12179259,97.72,40191600,728.24,3026583,66.41,3052754,126.85,4802106,73.62,4615267,29.08,19538178,30.05,19031309,744.27,1695824,153.5,2642601,52.48,22840779,88.53,9837535
03/06/2016,36.6,12059105,97.92,28504888,725.54,3367306,65.49,4352049,127.38,5485569,75.04,6619331,29.13,18677663,29.94,23802487,735.86,1230376,152.89,2328256,51.79,23368291,88.37,9367092
06/06/2016,37.07,8426142,98.63,23292504,726.73,2704806,65.94,3915959,131.9,6996226,76.42,4775107,29.1,16167119,30.12,18662105,730.06,1499648,152.73,2378662,52.13,18243271,89.34,8572963
07/06/2016,36.73,14757059,99.03,22409450,723.74,2732463,65.89,3779456,131.93,4423983,76.81,4235164,29.07,21566590,30.14,25650883,731.09,1215741,153.33,4464985,52.1,20866770,90.71,12889082
08/06/2016,36.97,9181896,98.94,20848131,726.64,2223366,66.26,2601058,133,3883726,78.11,5987837,29.14,17772913,30.31,29141296,742.93,1615727,154,2935036,52.04,21149438,90.79,9982959
09/06/2016,37.35,14759107,99.65,26601354,727.65,2170318,65.71,3884421,133.1,3811169,77.16,3784630,29.14,18349875,30.24,26527176,742.52,958963,153.42,2021796,51.62,20305664,90.67,8974331
10/06/2016,36.83,11216470,98.83,31712936,717.91,3425718,64.97,3939141,131.14,3828593,76.03,4879492,29.03,18244220,30.04,29429998,733.19,1452456,152.37,3120563,51.48,25833151,89.98,10353815
13/06/2016,36.47,6519751,97.34,38020494,715.24,3352201,63.67,5883402,129.92,3645025,75.23,4086711,28.84,17181950,29.83,32959955,731.88,1167736,151.28,3610407,50.14,83217844,90.59,11369954
14/06/2016,37.4,13023127,97.46,31931944,719.3,2506922,61.07,12323245,130.5,3716959,74.86,4058441,28.96,19279705,30.44,43700512,733.25,1329176,151.06,2865833,49.83,42577106,90.43,10161030
15/06/2016,37.32,10213170,97.14,29445227,714.26,2709447,61.42,5979857,130.16,3324752,75.07,3802022,28.65,30738577,30.59,43765244,732.19,1161701,150.68,2260406,49.69,33757639,90.16,10655773
16/06/2016,37.39,10634046,97.55,31326815,717.51,3097961,61.93,5543625,129.37,4066106,74.99,4064770,28.87,17504145,30.64,67618136,724.25,2250083,151.06,2449064,50.39,31188605,91.22,12824808
17/06/2016,36.94,12593900,95.33,61008219,706.39,5897788,61.86,6521456,129.82,6739624,75.93,5442037,28.95,32333507,30.6,55635867,704.25,4113085,151.99,4663870,50.13,45710516,90.72,17483223
20/06/2016,37.29,8957313,95.1,34411901,714.01,3677162,62.3,4289135,132.75,4331887,76.43,4090835,28.8,22100840,30.83,47891137,706.13,2282725,153.61,3572102,50.07,35607946,91.12,9388528
21/06/2016,37.4,5574603,95.91,35546358,715.82,2137534,62.29,3360641,131.52,2841092,76.49,3292083,28.77,19098634,30.94,36034262,708.88,1515918,154.05,2760344,51.19,34097825,91.53,8557451
22/06/2016,37.36,6279215,95.55,29219122,710.6,2260454,61.95,3462767,131.77,2641444,76.43,3056831,28.72,18273261,30.78,36011780,710.47,1452884,152.92,2833664,50.99,28816848,91.17,8785428
23/06/2016,37.78,7710892,96.1,32240187,722.08,2824974,63.25,3624624,133.55,4113903,78.22,3600824,29.22,19415601,31.19,40228963,714.87,2125028,155.35,3969369,51.91,29028833,91.8,9464500
24/06/2016,36.24,19657828,93.4,75311356,698.96,7632511,60.06,10798667,126.52,9707256,73.03,12179523,27.75,44408897,29.82,85669178,685.2,4771780,146.59,9082793,49.83,133502985,89.39,20010494
27/06/2016,35.22,14157606,92.04,46622188,691.36,5584037,57.67,7581100,122.7,6251280,71.38,7361643,27.31,30293961,29.32,55173361,681.14,2919486,143.5,5166665,48.43,50576699,88.86,14395728
28/06/2016,36.04,10990713,93.59,40444914,707.95,4036957,57.9,8294263,123.89,4438083,72.52,4743725,27.79,24646939,29.94,38208496,691.26,1912280,145.7,3997694,49.44,38140658,90.91,13254272
29/06/2016,36.86,10808162,94.4,36531006,715.6,3070052,59.63,6281076,126.99,4916718,74.23,4015420,28.26,25592961,30.55,35868200,695.19,2156218,148.46,3367736,50.54,31304021,92.46,13920631
30/06/2016,37.56,15209878,95.6,35836356,715.62,2855142,60.76,8535412,129.87,4110845,75.81,4695512,28.69,25184399,31.48,54514457,703.53,2112513,151.78,3967126,51.17,28527781,93.74,14073677
01/07/2016,37.99,10602792,95.89,26026540,725.68,2920423,60.69,4166469,129.69,3247946,76.45,4630059,28.8,20901306,31.49,32700349,710.25,1549160,152.35,2658280,51.16,21400392,93.84,9946278
05/07/2016,37.5,8746735,94.99,27705210,728.1,2431431,59.15,4911842,126.97,4829391,74.38,4776310,28.33,22116898,31.45,32360464,704.89,1422028,151.68,2465240,51.17,24806351,93.02,10744051
06/07/2016,37.51,8328101,95.53,30949090,737.61,3938249,59.48,5484424,126.96,3981674,74.83,3740499,28.72,24844038,31.74,32105905,708.97,1445126,152.37,2569393,51.38,28167461,94.09,13144408
07/07/2016,37.52,9031440,95.94,25139558,736.57,2945783,59.81,5077371,127.17,3050067,75.05,3080886,28.74,17395408,31.82,37517858,707.26,1058698,152.6,2138421,51.38,19585194,92.96,12240670
08/07/2016,37.74,8786614,96.68,28912103,745.81,3429217,61.49,5768400,130.09,3597822,77.37,5491482,29.26,24647376,32.2,38531744,717.78,1497323,154.46,3040593,52.3,28391026,93.54,9807645
11/07/2016,37.96,20342573,96.98,23794945,753.78,3195272,62.16,3414353,132.04,3929870,77.8,4511317,29.43,22045219,32.21,37979065,727.2,1441113,155.33,2833712,52.59,22269203,93.89,8335705
12/07/2016,37.89,15224047,97.42,24167463,748.21,5623657,63,4531851,130.81,4318419,79.8,5545755,29.61,22157542,32.26,38090962,732.51,1328680,157.04,3843793,53.21,27317555,94.95,9870813
13/07/2016,37.64,9566060,96.87,25892171,742.63,4142265,63.1,3887554,130.11,3061397,79.69,5162537,29.75,18038066,32.36,32464414,729.48,1021827,158.02,2746439,53.51,25356841,94.88,9458206
14/07/2016,37.96,10713015,98.79,38918997,741.2,2390472,63.61,4417183,131.55,3984053,80.06,5441707,29.76,19332194,32.63,33877776,735.8,1070351,160.28,4637644,53.74,24545520,94.95,9293450
15/07/2016,37.72,13513375,98.78,30136990,735.44,3121385,63.78,3675649,132.39,2944890,80.7,4642078,29.82,17800449,32.88,42308770,735.63,1617087,159.78,4476810,53.7,32024385,95.12,10334453
18/07/2016,37.95,16046777,99.83,36493867,736.07,2954914,63.99,3259978,133.43,3338403,79.82,4136743,29.91,17484874,32.91,38265114,753.2,1934900,159.86,6729685,53.96,31433864,94.82,9865850
19/07/2016,38.17,10393957,99.87,23779924,739.95,2216820,64.16,3840468,134.66,3390031,79.74,3308355,29.92,18515957,32.93,33557724,753.41,1521795,159.58,7120017,53.09,53336533,94.47,5901792
20/07/2016,38.9,8177973,99.96,26275968,745.72,2214023,64.48,8315821,134.72,2669692,79.69,4185481,30.63,50168804,32.78,35557794,757.08,1125117,161.36,4376286,55.91,89893301,93.93,7383789
21/07/2016,38.85,7671760,99.43,32702028,744.43,2317072,63.43,9536383,133.53,2853738,80.01,6492232,30.58,21582727,32.59,42869414,754.41,953053,160.45,4048975,55.8,32776653,93.85,7759624
22/07/2016,39.38,11325660,98.66,28313669,744.86,2277711,64.28,4063417,133.47,4844935,79.38,4133834,30.71,19399558,32.06,57763807,759.28,1046024,162.07,2520077,56.57,32157167,94.01,7139681
25/07/2016,38.32,41814378,97.34,40382921,739.61,2679290,64.33,3060278,132.94,3078599,78.69,5798090,30.79,15174158,31.64,45728700,757.52,1073310,162.65,2804578,56.73,25610587,92.2,10845892
26/07/2016,38.76,15978647,96.67,56239822,735.59,2529692,64.37,2745870,134.85,4667327,82.75,11007577,30.88,21328211,31.47,36903949,757.65,1189573,162.12,2894559,56.76,28078995,91.53,12143539
27/07/2016,38.66,12148433,102.95,92344820,736.67,2913134,64.59,3168485,135.96,5661668,84.1,8460932,30.76,22722970,31.28,39256526,761.97,1608589,161.83,2162680,56.19,32327477,90.91,10037885
28/07/2016,38.52,7424404,104.34,39869839,752.61,7617580,64.79,3043993,133.01,5142388,82.92,5065610,30.52,22470486,31.25,30297520,765.84,3673221,161.37,2340369,56.21,37550411,90.2,12439249
29/07/2016,38.19,13199145,104.21,27733688,758.81,6777050,64.46,3732749,133.66,3559058,82.76,4274241,30.53,23807196,31.14,50052182,791.34,5090527,160.62,3547546,56.68,30558718,88.95,23928098
01/08/2016,38.8,9605006,106.05,38167871,767.74,3578205,64.13,2913879,133.21,3067258,81.95,3377149,30.73,22438722,31.15,31154871,800.94,3029658,161.45,2823588,56.58,26003419,85.86,22908390
02/08/2016,38.57,7504721,104.48,33816556,760.58,3603280,63.47,2530953,131.6,3156760,81.24,3909479,30.62,24485208,31.05,27000557,800.12,1996354,160.58,3080899,56.58,35121958,87.04,18919157
03/08/2016,38.39,5890051,105.79,30202641,754.64,3581525,63.83,3034536,131.87,2359275,82.03,3101710,30.72,15962464,31.13,20006018,798.92,1461025,160.67,2861659,56.97,22075616,87.49,14632941
04/08/2016,38.92,11000843,105.87,27408650,760.77,3178208,63.94,3680004,131.21,3009006,81.77,2407526,30.8,18586492,31.17,20293694,797.25,1076031,161.55,2489068,57.39,26587749,87.48,13451350
05/08/2016,38.99,9127094,107.48,40553402,765.98,2704391,65.52,4863805,131.73,3120136,82.56,3286094,31.04,18873294,31.28,21577288,806.93,1807271,163.5,3812370,57.96,29335221,87.56,9617289
08/08/2016,39.24,10131279,108.37,28037220,766.56,1986272,65.83,3253729,132.19,2443769,83.44,3544827,31.01,19019941,31.27,20434126,805.23,1221609,162.04,3039306,58.06,19473499,88.59,10492709
09/08/2016,39.24,5971530,108.81,26315204,768.31,1876091,65.39,3701576,132.62,3013939,82.83,2314884,30.94,19159495,31.3,20108832,807.48,1607685,161.77,2737530,58.2,16920721,88.7,9654554
10/08/2016,39.93,12981568,108,24008505,768.56,1604280,64.74,2882977,132.28,2642249,82.65,2290307,30.85,16684321,31.27,18538116,808.49,918514,162.08,2466675,58.02,15756913,86.41,12714814
11/08/2016,41.27,23938864,107.93,27484506,771.24,2019740,65.48,2450148,133,2275674,83.24,2229261,30.95,24020927,31.29,37986166,808.2,1282274,163.53,8768585,58.3,18162301,86.72,11616032
12/08/2016,42.94,25182851,108.18,18660434,772.56,1563318,65.38,2103814,133.1,2522553,83,4342839,30.87,13430558,31.24,21327002,807.05,897283,161.95,2543079,57.94,21655161,87.85,9986924
15/08/2016,42.67,14441784,109.48,25868209,768.49,2118521,65.63,3136685,134.66,2812634,84.15,4056023,31.19,21944655,31.24,19553314,805.96,930074,161.88,2970415,58.12,19283902,87.81,6432580
16/08/2016,42.49,13793794,109.38,33794448,764.04,1604561,65.3,2805603,135,2759206,84.29,3161753,31.12,23399686,31.19,22383559,801.19,1057897,160.7,2210229,57.44,20523493,87.92,6817932
17/08/2016,42.7,8571927,109.22,25355976,764.63,1891116,65.68,3054603,134.72,2854630,84.41,2983391,30.72,55071218,31.29,17598105,805.42,1066070,160.44,3225919,57.56,18856423,88.11,7104565
18/08/2016,42.9,11294419,109.08,21984703,764.46,1458834,65.63,2807456,135,2030826,83.38,5003053,30.48,48710491,31.43,28041239,802.75,865160,161.36,3652013,57.6,14214341,88.91,10342730
19/08/2016,43.02,9460753,109.36,25368072,757.31,2343237,65.53,2783160,134.44,1922645,83.84,3823918,30.52,25131345,31.25,24742797,799.65,1120763,160.04,2815184,57.62,17271044,87.8,8615269
22/08/2016,42.52,6229402,108.51,25820230,759.48,1679251,65.36,3230735,134.99,2520722,83.59,2885000,30.63,28680009,31.32,20460480,796.95,853365,160,2039331,57.67,15221922,87.99,8235406
23/08/2016,42.6,8963786,108.85,21257669,762.45,1524131,65.68,3551696,134.14,3481863,84.01,3178360,30.98,23493605,31.23,32116691,796.59,917513,160.26,2838137,57.89,18732373,87.72,6514786
24/08/2016,41.91,6930295,108.03,23675081,757.25,1744107,65.16,4128222,133.29,2135910,83.15,2200583,31.06,24474730,31.22,22045111,793.6,1284437,159.05,3645837,57.95,18151506,88.02,7985437
25/08/2016,42.03,5360912,107.57,25086248,759.22,1622992,65,4243804,132.98,1921352,82.84,3082906,31.29,22917124,31.21,17027872,791.3,1202680,158.63,2575023,58.17,18552579,87.46,6935261
26/08/2016,42.27,6327991,106.94,27766291,769,2776830,64.79,3623618,132.23,1973740,82.66,3596799,31.35,21106152,31.23,22265644,793.22,1248881,158.32,2498909,58.03,20971202,87.27,6474424
29/08/2016,42.26,4555600,106.82,24970300,771.29,2198560,65.52,4173845,132.9,2380035,83.1,2253599,31.58,21101729,31.36,21248854,795.82,773698,159.72,2475879,58.1,16417207,87.84,7027164
30/08/2016,42.58,5804080,106,24863945,767.58,1709158,65.45,3775806,130.81,3437290,82.48,3469384,31.54,17794797,31.37,18137873,791.92,1167413,159.4,1813343,57.89,16930185,87.52,6441118
31/08/2016,42.75,7715941,106.1,29662406,769.16,1633789,65.58,4783608,129.45,3639176,81.95,4041706,31.44,20418762,31.24,33416260,789.85,1071420,158.88,2323649,57.46,20860269,87.14,12491437
01/09/2016,42.93,5575305,106.73,26701523,770.62,1792271,64.86,3657718,129.9,2807237,81.45,4102195,31.58,15980457,31.2,41255600,791.4,1303460,159.54,2358385,57.59,26075363,86.84,8434729
02/09/2016,43.28,7334914,107.73,26334858,772.44,2157422,65.19,3131691,131.16,2619944,81.69,2442547,31.83,18075710,31.29,20224793,796.87,1347368,159.55,2315366,57.67,18900489,87.42,7059507
06/09/2016,44.71,18125776,107.7,26880391,788.87,3719788,65.76,3956384,132.99,4151796,82.08,3071022,31.87,17656515,31.05,40955651,808.02,1989537,160.35,2994056,57.61,16278416,88.57,9851167
07/09/2016,44.35,9109446,108.36,42364328,784.48,2424622,66.19,3200694,132.64,2198686,83.72,3996655,31.79,14050458,31.06,27266887,807.99,1145724,161.64,2867257,57.66,17493359,88.24,7470375
08/09/2016,44.36,7882609,105.52,53002026,784.06,2030511,66.24,4078875,132.9,2618307,83.54,3400487,31.47,19913699,31.04,30256181,802.84,1177660,159,3963164,57.43,20146083,89.05,9579545
09/09/2016,42.92,12060737,103.13,46556984,760.14,4257344,65.12,5144878,128.53,4892944,80.79,5311576,30.85,25450499,30.11,44619722,788.48,1887633,155.69,5185972,56.21,35113934,86.84,12820202
12/09/2016,43.46,10808806,105.44,45292770,771.49,3124704,65.9,4923161,130.12,6381112,81.92,4110772,31.44,22612518,30.49,41407281,798.82,1863737,158.29,4367529,57.05,29302962,87.29,10889025
13/09/2016,43.04,10132044,107.95,62176190,761.01,3117224,64.36,5620271,128.76,4552399,80.23,4740645,31.06,23617915,29.85,45066224,788.72,1809044,155.81,3636719,56.53,30130213,85.21,13214321
14/09/2016,43.46,11625287,111.77,112340318,761.09,2531822,63.48,5403347,127.67,3955402,81.02,5324824,31,24356477,29.7,51077594,790.46,1313912,154.05,3860553,56.26,24274273,84.6,13957013
15/09/2016,43.99,12535634,115.57,90613177,769.69,3043534,63.83,4660355,127.77,3476794,82.03,3517811,31.31,26021227,29.75,35262527,801.23,1566360,155.66,3662573,57.19,27062614,85.08,9251913
16/09/2016,43.67,19093930,114.92,79886911,778.52,5499182,63.66,10475829,126.7,8035616,82.05,6715374,30.84,37416316,29.68,64934725,797.97,2130571,153.84,6463644,57.25,44606965,84.03,21538409
19/09/2016,43.19,7887375,113.58,47023046,775.1,2297221,64.06,3388582,127.48,3168098,81.88,4351240,31.02,16833453,29.43,30501299,795.39,1149522,154.87,2450117,56.93,20937104,83.83,7929097
20/09/2016,42.79,9788923,113.57,34514269,780.22,1937164,63.72,2927577,127.79,2639279,81.7,2775339,31.1,15878912,29.67,29646465,799.78,1050041,154.45,2159092,56.81,17383982,82.54,17521975
21/09/2016,44.14,12313680,113.55,36003185,789.74,2718644,64.28,3849309,130.56,3227758,83.47,4264276,31.36,21169350,29.85,29031558,805.03,1348476,155.53,2473895,57.76,33707272,83.3,15055917
22/09/2016,44.15,33355616,114.62,31073984,804.7,4078910,64.63,3213744,131.87,3253143,83.5,3925245,31.66,20261859,30.04,29379879,815.95,1759290,156.11,2691115,57.82,19822203,83.54,10738519
23/09/2016,42.8,31888521,112.71,52481151,805.75,2353511,63.85,5083894,131.78,2330720,82.44,3031533,31.34,20442199,29.89,22821677,814.96,1411673,154.98,2702153,57.43,19955336,83.45,12667106
26/09/2016,42.29,12745119,112.88,29869442,799.16,2651397,63.42,6946585,130.57,2219885,82.37,3340788,31.07,20361549,29.54,25905794,802.65,1472732,153.98,2533325,56.9,21688720,83.06,10860320
27/09/2016,43.37,8765715,113.09,24607412,816.11,3819600,64.28,3916263,131.32,1939020,82.88,4295596,31.48,18045376,29.88,25491940,810.73,1367271,156.77,2987195,57.95,28065071,83.24,9595020
28/09/2016,43.69,7418984,113.95,29641085,828.72,4422078,64.22,3580082,132.23,1772965,86.59,9497066,31.5,15840958,29.9,26750633,810.06,1470280,158.29,3310008,58.03,20536400,86.9,28117871
29/09/2016,42.57,13720746,112.18,35886990,829.05,4922248,63.37,4132452,131.03,2199395,87.47,10616376,31.39,15417082,29.53,38873664,802.64,1349974,158.11,3374838,57.4,25463536,86.46,19082873
30/09/2016,43.1,10374757,113.05,36379106,837.31,4430566,64.04,4306976,131.74,3118877,88.77,6379056,31.72,30380612,29.62,36120040,804.06,1660201,158.85,3596878,57.6,29910788,87.28,15961506
03/10/2016,43.13,7965922,112.52,21701760,836.74,2769448,63.81,2770007,132.38,2439410,88.28,4294645,31.5,14070450,29.64,19794077,800.38,1489212,157.61,2227800,57.42,19189515,87.05,7111178
04/10/2016,43.18,8998384,113,29736835,834.03,2950314,63.91,3709357,132.25,2829188,87.51,4743263,31.35,18460433,29.5,31127714,802.79,1258706,156.46,2884146,57.24,20085874,86.25,8222033
05/10/2016,43.71,6118487,113.05,21453089,844.36,3469055,64.36,3345014,134.66,3137532,89.42,5189453,31.59,11808636,29.5,24936855,801.23,1213820,157.08,1684458,57.64,16726411,87,8796215
06/10/2016,43.68,6293908,113.89,28779313,841.66,2684013,61.94,7975905,134.42,3614860,89.29,3786939,31.48,14077118,29.27,28087933,803.08,1099909,156.88,1950106,57.74,16212611,87.04,7718259
07/10/2016,43.22,8502112,114.06,24358443,839.43,2426228,61.76,4217375,133.85,4302031,88.47,3774152,31.47,13073224,29.08,37840132,800.71,1163899,155.67,2671852,57.8,20089020,86.74,6614908
10/10/2016,43.92,6573631,116.05,36235956,841.71,1827143,61.9,2522929,135.84,3343271,88.22,3785658,31.47,12759374,28.86,33981885,814.17,1496115,157.02,2481288,58.04,18196509,88.44,10060038
11/10/2016,42.68,9513283,116.3,64041043,831,3588180,60.86,3926531,133.74,3607330,87.47,6471919,31.04,19412018,28.92,30942235,809.57,1721575,154.79,2901326,57.19,26497418,87.74,9309029
12/10/2016,42.36,7290843,117.34,37586787,834.09,2380416,60.69,3293769,133.16,2264188,87.58,3949984,30.34,36899871,28.9,22754703,811.77,907876,154.29,2963968,57.11,22177464,87.13,8172591
13/10/2016,41.62,15689711,116.98,35192406,829.28,3091387,60.41,4220483,133.38,3544190,86.97,5676991,30.17,24286555,28.77,28392555,804.08,1368981,153.72,2909948,56.92,25313748,86.56,9890258
14/10/2016,41.44,7781258,117.63,35652191,822.96,2999814,60.15,4963849,133.5,2317429,87.67,3601023,30.18,20545127,28.89,28181380,804.6,1111934,154.45,4358197,57.42,27402451,86.54,7991654
17/10/2016,41.79,8620369,117.55,23624896,812.95,3361492,59.9,3903945,134,2435134,87.29,4479743,30.22,13957529,28.85,39732551,806.84,1056367,154.77,5890421,57.22,23830014,86.54,7263061
18/10/2016,41.68,19360802,117.47,24553478,817.65,2512504,60.08,3416606,135.1,2271047,87.22,3715717,30.44,14444850,28.98,27562377,821.49,2289265,150.72,12770570,57.66,19149538,86.77,5429319
19/10/2016,42.73,14532469,117.12,20034594,817.69,2090706,61.25,7888481,136.18,2265864,88,5943908,30.35,14830895,29.06,29187978,827.09,1500142,151.26,4632854,57.53,22878397,87.17,9373416
20/10/2016,42.38,11671022,117.06,24125801,810.32,3151954,66.78,25870728,135.84,2539711,86.63,4576568,30.16,17315335,29.07,28433328,821.63,1393870,151.52,4023103,57.25,49455612,87.21,6866873
21/10/2016,42.17,7194168,116.6,23192665,818.99,2793015,67.36,8561225,135.63,2205772,86.33,3592524,30.15,15140452,28.98,64153187,824.06,1615814,149.63,4414206,59.66,80032206,86.62,10736170
24/10/2016,42.59,4346851,117.65,23538673,838.09,4060899,67.09,5174043,137.45,3814247,85.99,5096454,30.46,14115340,28.92,31139738,835.74,1447616,150.57,2666740,61,54066978,86.91,8354850
25/10/2016,42.55,5338875,118.25,48128970,835.18,3248358,66.74,3882253,139.02,5209103,84.48,11639239,30.34,15257768,28.65,26480722,828.55,1890712,150.88,2647487,60.99,35137164,86.72,6835886
26/10/2016,42.08,6123026,115.59,66134219,822.59,3998102,66.8,3621817,145.54,13272044,84.13,6582085,30.55,18008646,28.87,24357188,822.1,1794868,151.81,2811728,60.63,29911608,87.09,8488064
27/10/2016,41.87,7240848,114.48,34562045,818.36,7406385,66.93,4751290,143.31,7857081,83.01,5003224,30.38,16926192,28.63,25432889,817.35,2973486,153.35,4229336,60.1,28479856,86.92,9071099
28/10/2016,41.78,6197469,113.72,37861662,776.32,10841073,66.45,4994491,143.01,4636070,83.88,4974567,30.59,19946832,29.22,67870824,819.56,4354884,152.61,3654496,59.87,33574684,84.78,19072186
31/10/2016,41.55,3749658,113.54,26419398,789.82,5413326,66.42,3233384,142.43,3075889,83.46,4679376,30.68,23225406,29.1,43563696,809.9,2242679,153.69,3553172,59.92,26434697,83.32,16663771
01/11/2016,41.33,11751521,111.49,43825812,785.41,5305428,66.25,3761564,142.41,3245017,82.24,5139628,30.48,17542055,28.88,32010770,805.48,2355890,152.79,3191924,59.8,24532986,83.65,13050607
02/11/2016,40.68,13019956,111.59,28331709,765.56,5026504,65.45,3658990,140.75,2782065,81.11,5228562,30.39,19173984,28.49,30873251,788.42,2350736,151.95,3074438,59.43,22147005,83.45,11226097
03/11/2016,40.23,8112820,109.83,26932602,767.03,3872496,65.33,3796470,140.02,2280825,81.27,3859001,30.32,15937140,28.28,23000683,782.19,2175216,152.37,2878803,59.21,21600427,83.66,8836546
04/11/2016,40.28,4579437,108.84,30836997,755.05,5122103,65.51,3429896,139.54,2951457,82.31,5745833,30.19,18524002,28.44,35864921,781.1,1970603,152.43,2470368,58.71,28697016,83.57,13877124
07/11/2016,41.05,5430744,110.41,32560000,784.93,5984354,67,4012053,143.03,3228202,83.75,3786427,30.94,23061116,29.31,41254153,802.03,1992570,155.72,3804943,60.42,31664798,85.45,13576246
08/11/2016,41.16,4229743,111.06,24254179,787.75,3412629,67.07,3955973,142.2,2823805,84.68,3407727,31,19399814,29.42,35829370,811.98,1769069,155.17,3921944,60.47,22935355,85.31,9735164
09/11/2016,41.21,24000065,110.88,59176361,771.88,8562892,68.74,9319120,145.09,5494382,91.2,19281888,31.36,38564143,29.63,54046508,805.59,3098510,154.81,5403688,60.17,49632479,86.25,15901269
10/11/2016,40.16,16443786,107.79,57134541,742.38,12746994,70.11,9419195,147.69,6508251,93.45,14174371,31,38345220,30.41,81324772,780.29,5909609,160.22,7715807,58.7,57822394,87.05,14106227
11/11/2016,40.42,15178907,108.43,34143898,739.01,6622784,70.5,4656115,148.52,3585163,93.01,7369906,31.36,23150319,30.71,42712372,771.75,3592641,161.27,4446630,59.02,38767843,85.67,13812176
14/11/2016,39.3,12692293,105.71,51175504,719.07,7321344,72.42,8084104,149.99,4490877,94.17,7552789,31.37,22917565,30.51,37740534,753.22,3688274,158.21,5196498,58.12,41328422,85.28,12607502
15/11/2016,40.21,13364918,107.11,32264510,743.24,6755785,72.47,4431192,148.11,3856601,94.44,4645386,31.7,24160155,30.75,40185971,775.16,2943889,158.67,3476996,58.87,35904126,86.82,12883542
16/11/2016,40.98,15609553,109.99,58840522,746.49,3648791,71.68,4663671,146.44,3559655,93.35,3297156,31.57,27097140,30.74,25265840,779.98,1798360,159.29,2252806,59.65,27332475,85.75,8201169
17/11/2016,41.45,8692013,109.95,26964598,756.4,3651345,71.78,3779687,145.33,3639049,92.78,3939078,30.05,75252307,30.79,17834070,786.16,1533679,159.8,2258716,60.64,31463728,85.23,8200464
18/11/2016,41.19,8138928,110.06,28428917,760.16,4373408,71,5430609,146.35,2214419,92.34,4715937,30.18,38748563,30.67,28583868,775.97,1806264,160.39,2981633,60.35,27686311,85.28,8457804
21/11/2016,41.11,11355856,111.73,29264571,780,4614574,71.54,3368167,147.02,2825906,92.9,3783223,30.05,27481710,30.87,22136288,784.8,1630835,162.77,4637097,60.86,19652595,86.49,8861469
22/11/2016,41.01,8881541,111.8,25965534,785.33,5311320,71.72,4086200,149.52,3770004,93.62,3172772,29.89,26769272,31.18,27721315,785,1394174,162.67,2770789,61.12,23206700,86.68,9390248
23/11/2016,40.96,3719257,111.23,27426394,780.12,3540263,72.88,4691260,149.74,3071074,96.18,6571098,29.71,24496763,31.34,24624934,779,1312981,161.98,2256165,60.4,21848913,86.92,6061281
25/11/2016,40.87,2586908,111.79,11475922,780.37,1837068,72.86,1900447,150.04,962387,95.81,2006880,30.09,17678862,31.44,13162239,780.23,613549,163.14,1605344,60.53,8409616,87.12,5043042
28/11/2016,41.45,6836364,111.57,27193983,766.77,4438828,72.13,4467747,149.77,4728764,94.9,4916004,29.92,21468918,31.25,22092675,785.79,2575432,164.52,4449355,60.61,20732619,86.47,7449634
29/11/2016,41.6,13085981,111.46,28528750,762.52,3272344,71.49,3814802,151.64,3945635,94.04,3806021,29.83,23553735,31.05,31423689,789.44,1561981,163.53,3148196,61.09,22366721,85.9,9181096
30/11/2016,41.02,7644360,110.52,36162258,750.57,4625946,72.04,4812489,150.56,3990972,95.56,4641863,29.82,26224892,30.76,45636890,775.88,2279054,162.22,4397817,60.26,34655435,87.3,22696209
01/12/2016,39.63,12624139,109.49,37086862,743.65,4665993,72.53,4298162,152.39,2843930,96.24,9361618,29.45,25996185,31.39,44701975,764.33,2867074,159.82,4635665,59.2,34542121,87.24,13005560
02/12/2016,40.07,8588544,109.9,26527997,740.34,3561307,71.86,2959077,152.25,2105577,95.14,5038257,29.25,27069499,31.34,21401028,764.46,1718846,160.02,2740867,59.25,25515665,87.04,9706646
05/12/2016,40.2,4408407,109.11,34324540,759.36,4314723,72.03,3929106,152.16,2855946,94.45,4980335,29.53,20865842,31.11,22138326,778.22,1688473,159.84,3447052,60.22,23552658,87.48,11741074
06/12/2016,39.97,6987846,109.95,26195462,764.72,3794746,72.31,3843944,152.24,3476254,95.22,3663143,29.33,27352068,31.17,17573265,776.18,1734099,160.35,2858962,59.95,19907035,87.56,11293620
07/12/2016,40.52,7208492,111.03,29998719,770.42,3684906,74.29,5801483,154.14,2955753,97.33,4901054,29.95,30180093,31.6,32896981,791.47,2029415,164.79,4435050,61.37,30808969,88.07,11182628
08/12/2016,41.41,9171707,112.12,27068316,767.33,3189608,74.91,3415782,155.39,2928370,96.27,3861626,29.95,21369897,31.53,28145056,795.17,1612531,165.36,3266436,61.01,21220753,88.32,9086715
09/12/2016,41.76,6836112,113.95,34402627,768.66,2470923,74.77,2566883,156.49,2707872,95.53,6550220,30.06,21361984,31.78,31227376,809.45,1904463,166.52,3146930,61.97,27349356,89,8021683
